TRADE_DATE,CURRENCY,VALUE
2006-03-03,DEXCHUS,8.04
2006-03-06,DEXUSEU,1.2
2006-03-06,DEXCHUS,8.04
2006-03-06,DEXJPUS,117.46
2006-03-07,DEXUSEU,1.19
2006-03-07,DEXJPUS,117.76
2006-03-07,DEXCHUS,8.04
2006-03-08,DEXJPUS,117.9
2006-03-08,TWEXM,84.94
2006-03-08,DEXUSEU,1.19
2006-03-08,DEXCHUS,8.05
2006-03-09,DEXJPUS,117.96
2006-03-09,DEXCHUS,8.05
2006-03-09,DEXUSEU,1.19
2006-03-10,DEXUSEU,1.19
2006-03-10,DEXCHUS,8.05
2006-03-10,DEXJPUS,119.07
2006-03-13,DEXUSEU,1.19
2006-03-13,DEXCHUS,8.05
2006-03-13,DEXJPUS,119.01
2006-03-14,DEXJPUS,117.36
2006-03-14,DEXCHUS,8.05
2006-03-14,DEXUSEU,1.2
2006-03-15,DEXUSEU,1.2
2006-03-15,DEXJPUS,117.3
2006-03-15,TWEXM,85.49
2006-03-15,DEXCHUS,8.04
2006-03-16,DEXJPUS,117.13
2006-03-16,DEXUSEU,1.22
2006-03-16,DEXCHUS,8.04
2006-03-17,DEXCHUS,8.03
2006-03-17,DEXUSEU,1.22
2006-03-17,DEXJPUS,115.89
2006-03-20,DEXCHUS,8.03
2006-03-20,DEXJPUS,116.25
2006-03-20,DEXUSEU,1.22
2006-03-21,DEXUSEU,1.21
2006-03-21,DEXJPUS,117.23
2006-03-21,DEXCHUS,8.03
2006-03-22,DEXJPUS,116.72
2006-03-22,DEXUSEU,1.21
2006-03-22,DEXCHUS,8.03
2006-03-22,TWEXM,84.83
2006-03-23,DEXCHUS,8.03
2006-03-23,DEXJPUS,117.6
2006-03-23,DEXUSEU,1.2
2006-03-24,DEXJPUS,117.5
2006-03-24,DEXUSEU,1.2
2006-03-24,DEXCHUS,8.03
2006-03-27,DEXUSEU,1.2
2006-03-27,DEXCHUS,8.02
2006-03-27,DEXJPUS,116.62
2006-03-28,DEXUSEU,1.21
2006-03-28,DEXCHUS,8.02
2006-03-28,DEXJPUS,117.23
2006-03-29,DEXUSEU,1.2
2006-03-29,TWEXM,85.5
2006-03-29,DEXJPUS,117.8
2006-03-29,DEXCHUS,8.03
2006-03-30,DEXJPUS,117.41
2006-03-30,DEXCHUS,8.03
2006-03-30,DEXUSEU,1.21
2006-03-31,DEXUSEU,1.21
2006-03-31,DEXJPUS,117.48
2006-03-31,DEXCHUS,8.02
2006-04-03,DEXUSEU,1.21
2006-04-03,DEXJPUS,117.82
2006-04-03,DEXCHUS,8.02
2006-04-04,DEXCHUS,8.02
2006-04-04,DEXUSEU,1.23
2006-04-04,DEXJPUS,117.44
2006-04-05,DEXCHUS,8.01
2006-04-05,DEXJPUS,117.59
2006-04-05,TWEXM,85.0
2006-04-05,DEXUSEU,1.23
2006-04-06,DEXCHUS,8.01
2006-04-06,DEXUSEU,1.22
2006-04-06,DEXJPUS,117.72
2006-04-07,DEXJPUS,118.31
2006-04-07,DEXUSEU,1.21
2006-04-07,DEXCHUS,8.01
2006-04-10,DEXCHUS,8.0
2006-04-10,DEXJPUS,118.66
2006-04-10,DEXUSEU,1.21
2006-04-11,DEXJPUS,118.61
2006-04-11,DEXCHUS,8.0
2006-04-11,DEXUSEU,1.21
2006-04-12,DEXCHUS,8.01
2006-04-12,TWEXM,84.8
2006-04-12,DEXUSEU,1.21
2006-04-12,DEXJPUS,118.47
2006-04-13,DEXCHUS,8.02
2006-04-13,DEXUSEU,1.21
2006-04-13,DEXJPUS,118.42
2006-04-14,DEXJPUS,118.65
2006-04-14,DEXUSEU,1.21
2006-04-14,DEXCHUS,8.02
2006-04-17,DEXCHUS,8.02
2006-04-17,DEXUSEU,1.23
2006-04-17,DEXJPUS,117.68
2006-04-18,DEXJPUS,117.75
2006-04-18,DEXUSEU,1.23
2006-04-18,DEXCHUS,8.01
2006-04-19,TWEXM,84.32
2006-04-19,DEXJPUS,117.58
2006-04-19,DEXCHUS,8.01
2006-04-19,DEXUSEU,1.23
2006-04-20,DEXJPUS,117.49
2006-04-20,DEXCHUS,8.01
2006-04-20,DEXUSEU,1.23
2006-04-21,DEXCHUS,8.02
2006-04-21,DEXJPUS,116.91
2006-04-21,DEXUSEU,1.23
2006-04-24,DEXJPUS,114.93
2006-04-24,DEXUSEU,1.24
2006-04-24,DEXCHUS,8.02
2006-04-25,DEXCHUS,8.01
2006-04-25,DEXJPUS,114.83
2006-04-25,DEXUSEU,1.24
2006-04-26,DEXJPUS,114.72
2006-04-26,DEXUSEU,1.25
2006-04-26,TWEXM,83.26
2006-04-26,DEXCHUS,8.02
2006-04-27,DEXUSEU,1.25
2006-04-27,DEXCHUS,8.02
2006-04-27,DEXJPUS,114.02
2006-04-28,DEXJPUS,113.79
2006-04-28,DEXCHUS,8.02
2006-04-28,DEXUSEU,1.26
2006-05-01,DEXCHUS,8.02
2006-05-01,DEXJPUS,113.06
2006-05-01,DEXUSEU,1.26
2006-05-02,DEXUSEU,1.26
2006-05-02,DEXJPUS,113.26
2006-05-02,DEXCHUS,8.02
2006-05-03,DEXJPUS,113.44
2006-05-03,TWEXM,81.68
2006-05-03,DEXUSEU,1.26
2006-05-03,DEXCHUS,8.01
2006-05-04,DEXUSEU,1.27
2006-05-04,DEXCHUS,8.01
2006-05-04,DEXJPUS,113.46
2006-05-05,DEXCHUS,8.01
2006-05-05,DEXJPUS,112.45
2006-05-05,DEXUSEU,1.27
2006-05-08,DEXJPUS,111.55
2006-05-08,DEXCHUS,8.01
2006-05-08,DEXUSEU,1.27
2006-05-09,DEXUSEU,1.27
2006-05-09,DEXCHUS,8.0
2006-05-09,DEXJPUS,111.31
2006-05-10,DEXJPUS,110.55
2006-05-10,DEXCHUS,8.0
2006-05-10,TWEXM,80.78
2006-05-10,DEXUSEU,1.28
2006-05-11,DEXJPUS,110.26
2006-05-11,DEXCHUS,8.0
2006-05-11,DEXUSEU,1.29
2006-05-12,DEXUSEU,1.29
2006-05-12,DEXCHUS,8.01
2006-05-12,DEXJPUS,110.49
2006-05-15,DEXUSEU,1.28
2006-05-15,DEXCHUS,8.0
2006-05-15,DEXJPUS,110.21
2006-05-16,DEXUSEU,1.28
2006-05-16,DEXJPUS,110.07
2006-05-16,DEXCHUS,8.0
2006-05-17,DEXCHUS,8.0
2006-05-17,DEXJPUS,110.6
2006-05-17,TWEXM,80.35
2006-05-17,DEXUSEU,1.27
2006-05-18,DEXUSEU,1.28
2006-05-18,DEXJPUS,110.89
2006-05-18,DEXCHUS,8.01
2006-05-19,DEXCHUS,8.02
2006-05-19,DEXJPUS,111.76
2006-05-19,DEXUSEU,1.28
2006-05-22,DEXUSEU,1.29
2006-05-22,DEXJPUS,111.62
2006-05-22,DEXCHUS,8.03
2006-05-23,DEXUSEU,1.28
2006-05-23,DEXCHUS,8.02
2006-05-23,DEXJPUS,111.35
2006-05-24,DEXUSEU,1.27
2006-05-24,DEXCHUS,8.02
2006-05-24,DEXJPUS,112.8
2006-05-24,TWEXM,80.9
2006-05-25,DEXCHUS,8.02
2006-05-25,DEXJPUS,111.92
2006-05-25,DEXUSEU,1.28
2006-05-26,DEXJPUS,112.58
2006-05-26,DEXUSEU,1.27
2006-05-26,DEXCHUS,8.02
2006-05-29,DEXJPUS,112.58
2006-05-29,DEXCHUS,8.02
2006-05-29,DEXUSEU,1.27
2006-05-30,DEXUSEU,1.29
2006-05-30,DEXJPUS,112.18
2006-05-30,DEXCHUS,8.03
2006-05-31,DEXJPUS,112.26
2006-05-31,DEXCHUS,8.02
2006-05-31,DEXUSEU,1.28
2006-05-31,TWEXM,80.62
2006-06-01,DEXJPUS,112.43
2006-06-01,DEXCHUS,8.02
2006-06-01,DEXUSEU,1.28
2006-06-02,DEXCHUS,8.02
2006-06-02,DEXJPUS,111.66
2006-06-02,DEXUSEU,1.29
2006-06-05,DEXCHUS,8.01
2006-06-05,DEXUSEU,1.3
2006-06-05,DEXJPUS,111.7
2006-06-06,DEXCHUS,8.01
2006-06-06,DEXJPUS,113.26
2006-06-06,DEXUSEU,1.28
2006-06-07,DEXCHUS,8.02
2006-06-07,DEXUSEU,1.28
2006-06-07,DEXJPUS,113.35
2006-06-07,TWEXM,80.56
2006-06-08,DEXJPUS,114.22
2006-06-08,DEXCHUS,8.01
2006-06-08,DEXUSEU,1.26
2006-06-09,DEXCHUS,8.01
2006-06-09,DEXJPUS,113.89
2006-06-09,DEXUSEU,1.26
2006-06-12,DEXCHUS,8.02
2006-06-12,DEXUSEU,1.26
2006-06-12,DEXJPUS,114.17
2006-06-13,DEXJPUS,115.06
2006-06-13,DEXUSEU,1.26
2006-06-13,DEXCHUS,8.0
2006-06-14,DEXUSEU,1.26
2006-06-14,DEXJPUS,114.85
2006-06-14,DEXCHUS,8.0
2006-06-14,TWEXM,81.64
2006-06-15,DEXJPUS,115.06
2006-06-15,DEXCHUS,8.0
2006-06-15,DEXUSEU,1.26
2006-06-16,DEXUSEU,1.26
2006-06-16,DEXCHUS,8.0
2006-06-16,DEXJPUS,115.12
2006-06-19,DEXCHUS,8.0
2006-06-19,DEXUSEU,1.26
2006-06-19,DEXJPUS,115.26
2006-06-20,DEXUSEU,1.26
2006-06-20,DEXJPUS,115.02
2006-06-20,DEXCHUS,8.0
2006-06-21,DEXUSEU,1.27
2006-06-21,DEXJPUS,114.76
2006-06-21,TWEXM,81.91
2006-06-21,DEXCHUS,8.0
2006-06-22,DEXCHUS,8.0
2006-06-22,DEXJPUS,115.94
2006-06-22,DEXUSEU,1.26
2006-06-23,DEXCHUS,8.0
2006-06-23,DEXJPUS,116.26
2006-06-23,DEXUSEU,1.25
2006-06-26,DEXUSEU,1.26
2006-06-26,DEXJPUS,116.38
2006-06-26,DEXCHUS,8.0
2006-06-27,DEXUSEU,1.26
2006-06-27,DEXJPUS,116.26
2006-06-27,DEXCHUS,8.0
2006-06-28,TWEXM,82.44
2006-06-28,DEXUSEU,1.25
2006-06-28,DEXJPUS,116.42
2006-06-28,DEXCHUS,8.0
2006-06-29,DEXCHUS,8.0
2006-06-29,DEXUSEU,1.25
2006-06-29,DEXJPUS,116.17
2006-06-30,DEXJPUS,114.51
2006-06-30,DEXCHUS,7.99
2006-06-30,DEXUSEU,1.28
2006-07-03,DEXUSEU,1.28
2006-07-03,DEXJPUS,114.92
2006-07-03,DEXCHUS,7.99
2006-07-04,DEXJPUS,114.92
2006-07-04,DEXUSEU,1.28
2006-07-04,DEXCHUS,7.99
2006-07-05,TWEXM,81.66
2006-07-05,DEXCHUS,8.0
2006-07-05,DEXUSEU,1.27
2006-07-05,DEXJPUS,115.65
2006-07-06,DEXCHUS,7.99
2006-07-06,DEXUSEU,1.28
2006-07-06,DEXJPUS,115.18
2006-07-07,DEXUSEU,1.28
2006-07-07,DEXJPUS,113.98
2006-07-07,DEXCHUS,7.99
2006-07-10,DEXCHUS,7.99
2006-07-10,DEXUSEU,1.28
2006-07-10,DEXJPUS,113.97
2006-07-11,DEXUSEU,1.28
2006-07-11,DEXCHUS,7.99
2006-07-11,DEXJPUS,114.15
2006-07-12,DEXCHUS,7.99
2006-07-12,DEXJPUS,115.41
2006-07-12,DEXUSEU,1.27
2006-07-12,TWEXM,81.6
2006-07-13,DEXCHUS,7.99
2006-07-13,DEXJPUS,115.45
2006-07-13,DEXUSEU,1.27
2006-07-14,DEXCHUS,8.0
2006-07-14,DEXJPUS,116.33
2006-07-14,DEXUSEU,1.26
2006-07-17,DEXJPUS,117.08
2006-07-17,DEXUSEU,1.25
2006-07-17,DEXCHUS,8.0
2006-07-18,DEXCHUS,8.0
2006-07-18,DEXUSEU,1.25
2006-07-18,DEXJPUS,117.44
2006-07-19,DEXCHUS,8.0
2006-07-19,DEXUSEU,1.26
2006-07-19,DEXJPUS,117.08
2006-07-19,TWEXM,82.56
2006-07-20,DEXJPUS,116.83
2006-07-20,DEXCHUS,7.99
2006-07-20,DEXUSEU,1.26
2006-07-21,DEXUSEU,1.27
2006-07-21,DEXCHUS,7.99
2006-07-21,DEXJPUS,116.34
2006-07-24,DEXCHUS,7.99
2006-07-24,DEXUSEU,1.26
2006-07-24,DEXJPUS,116.65
2006-07-25,DEXJPUS,117.3
2006-07-25,DEXUSEU,1.26
2006-07-25,DEXCHUS,7.99
2006-07-26,DEXUSEU,1.26
2006-07-26,DEXJPUS,116.85
2006-07-26,DEXCHUS,7.98
2006-07-26,TWEXM,82.53
2006-07-27,DEXJPUS,115.55
2006-07-27,DEXUSEU,1.27
2006-07-27,DEXCHUS,7.97
2006-07-28,DEXJPUS,114.74
2006-07-28,DEXCHUS,7.98
2006-07-28,DEXUSEU,1.27
2006-07-31,DEXJPUS,114.44
2006-07-31,DEXCHUS,7.97
2006-07-31,DEXUSEU,1.28
2006-08-01,DEXCHUS,7.97
2006-08-01,DEXUSEU,1.28
2006-08-01,DEXJPUS,114.96
2006-08-02,DEXJPUS,114.54
2006-08-02,DEXUSEU,1.28
2006-08-02,TWEXM,81.65
2006-08-02,DEXCHUS,7.97
2006-08-03,DEXJPUS,115.27
2006-08-03,DEXCHUS,7.97
2006-08-03,DEXUSEU,1.28
2006-08-04,DEXCHUS,7.98
2006-08-04,DEXJPUS,114.21
2006-08-04,DEXUSEU,1.29
2006-08-07,DEXCHUS,7.97
2006-08-07,DEXJPUS,114.85
2006-08-07,DEXUSEU,1.29
2006-08-08,DEXJPUS,115.01
2006-08-08,DEXCHUS,7.97
2006-08-08,DEXUSEU,1.28
2006-08-09,DEXCHUS,7.97
2006-08-09,TWEXM,81.12
2006-08-09,DEXUSEU,1.29
2006-08-09,DEXJPUS,115.14
2006-08-10,DEXCHUS,7.97
2006-08-10,DEXJPUS,115.59
2006-08-10,DEXUSEU,1.28
2006-08-11,DEXCHUS,7.97
2006-08-11,DEXJPUS,116.18
2006-08-11,DEXUSEU,1.28
2006-08-14,DEXUSEU,1.27
2006-08-14,DEXCHUS,7.99
2006-08-14,DEXJPUS,116.53
2006-08-15,DEXCHUS,8.0
2006-08-15,DEXJPUS,115.96
2006-08-15,DEXUSEU,1.28
2006-08-16,TWEXM,81.47
2006-08-16,DEXUSEU,1.29
2006-08-16,DEXCHUS,7.98
2006-08-16,DEXJPUS,115.71
2006-08-17,DEXCHUS,7.97
2006-08-17,DEXUSEU,1.29
2006-08-17,DEXJPUS,115.44
2006-08-18,DEXUSEU,1.28
2006-08-18,DEXJPUS,115.79
2006-08-18,DEXCHUS,7.97
2006-08-21,DEXJPUS,115.86
2006-08-21,DEXCHUS,7.97
2006-08-21,DEXUSEU,1.29
2006-08-22,DEXUSEU,1.28
2006-08-22,DEXCHUS,7.97
2006-08-22,DEXJPUS,116.61
2006-08-23,DEXJPUS,116.43
2006-08-23,DEXUSEU,1.28
2006-08-23,DEXCHUS,7.97
2006-08-23,TWEXM,81.24
2006-08-24,DEXUSEU,1.28
2006-08-24,DEXCHUS,7.97
2006-08-24,DEXJPUS,116.38
2006-08-25,DEXCHUS,7.97
2006-08-25,DEXJPUS,117.31
2006-08-25,DEXUSEU,1.28
2006-08-28,DEXUSEU,1.28
2006-08-28,DEXJPUS,117.15
2006-08-28,DEXCHUS,7.97
2006-08-29,DEXJPUS,116.92
2006-08-29,DEXCHUS,7.96
2006-08-29,DEXUSEU,1.28
2006-08-30,DEXUSEU,1.28
2006-08-30,DEXCHUS,7.96
2006-08-30,DEXJPUS,117.07
2006-08-30,TWEXM,81.36
2006-08-31,DEXCHUS,7.95
2006-08-31,DEXJPUS,117.35
2006-08-31,DEXUSEU,1.28
2006-09-01,DEXJPUS,117.21
2006-09-01,DEXUSEU,1.28
2006-09-01,DEXCHUS,7.95
2006-09-04,DEXJPUS,117.21
2006-09-04,DEXCHUS,7.95
2006-09-04,DEXUSEU,1.28
2006-09-05,DEXJPUS,116.04
2006-09-05,DEXUSEU,1.28
2006-09-05,DEXCHUS,7.95
2006-09-06,TWEXM,81.2
2006-09-06,DEXUSEU,1.28
2006-09-06,DEXCHUS,7.95
2006-09-06,DEXJPUS,116.73
2006-09-07,DEXCHUS,7.94
2006-09-07,DEXJPUS,116.3
2006-09-07,DEXUSEU,1.28
2006-09-08,DEXCHUS,7.95
2006-09-08,DEXUSEU,1.27
2006-09-08,DEXJPUS,116.89
2006-09-11,DEXUSEU,1.27
2006-09-11,DEXJPUS,117.57
2006-09-11,DEXCHUS,7.95
2006-09-12,DEXUSEU,1.27
2006-09-12,DEXJPUS,117.82
2006-09-12,DEXCHUS,7.95
2006-09-13,DEXCHUS,7.95
2006-09-13,DEXJPUS,117.47
2006-09-13,DEXUSEU,1.27
2006-09-13,TWEXM,81.86
2006-09-14,DEXUSEU,1.27
2006-09-14,DEXJPUS,117.47
2006-09-14,DEXCHUS,7.95
2006-09-15,DEXCHUS,7.94
2006-09-15,DEXUSEU,1.26
2006-09-15,DEXJPUS,117.72
2006-09-18,DEXUSEU,1.27
2006-09-18,DEXCHUS,7.95
2006-09-18,DEXJPUS,118.02
2006-09-19,DEXCHUS,7.94
2006-09-19,DEXUSEU,1.27
2006-09-19,DEXJPUS,117.6
2006-09-20,DEXCHUS,7.93
2006-09-20,TWEXM,81.97
2006-09-20,DEXUSEU,1.27
2006-09-20,DEXJPUS,117.29
2006-09-21,DEXJPUS,116.76
2006-09-21,DEXCHUS,7.92
2006-09-21,DEXUSEU,1.27
2006-09-22,DEXJPUS,116.45
2006-09-22,DEXCHUS,7.92
2006-09-22,DEXUSEU,1.28
2006-09-25,DEXCHUS,7.92
2006-09-25,DEXJPUS,116.43
2006-09-25,DEXUSEU,1.27
2006-09-26,DEXJPUS,117.16
2006-09-26,DEXCHUS,7.91
2006-09-26,DEXUSEU,1.27
2006-09-27,DEXJPUS,117.53
2006-09-27,TWEXM,81.64
2006-09-27,DEXCHUS,7.9
2006-09-27,DEXUSEU,1.27
2006-09-28,DEXJPUS,117.84
2006-09-28,DEXUSEU,1.27
2006-09-28,DEXCHUS,7.9
2006-09-29,DEXUSEU,1.27
2006-09-29,DEXJPUS,117.99
2006-09-29,DEXCHUS,7.9
2006-10-02,DEXCHUS,7.9
2006-10-02,DEXJPUS,117.66
2006-10-02,DEXUSEU,1.27
2006-10-03,DEXJPUS,117.84
2006-10-03,DEXCHUS,7.9
2006-10-03,DEXUSEU,1.27
2006-10-04,DEXCHUS,7.9
2006-10-04,DEXUSEU,1.27
2006-10-04,DEXJPUS,118.02
2006-10-04,TWEXM,81.94
2006-10-05,DEXCHUS,7.9
2006-10-05,DEXJPUS,117.69
2006-10-05,DEXUSEU,1.27
2006-10-06,DEXJPUS,118.89
2006-10-06,DEXCHUS,7.9
2006-10-06,DEXUSEU,1.26
2006-10-09,DEXUSEU,1.26
2006-10-09,DEXJPUS,118.89
2006-10-09,DEXCHUS,7.9
2006-10-10,DEXJPUS,119.68
2006-10-10,DEXCHUS,7.91
2006-10-10,DEXUSEU,1.25
2006-10-11,DEXJPUS,119.49
2006-10-11,TWEXM,82.71
2006-10-11,DEXCHUS,7.92
2006-10-11,DEXUSEU,1.25
2006-10-12,DEXCHUS,7.91
2006-10-12,DEXUSEU,1.25
2006-10-12,DEXJPUS,119.53
2006-10-13,DEXUSEU,1.25
2006-10-13,DEXJPUS,119.81
2006-10-13,DEXCHUS,7.9
2006-10-16,DEXJPUS,119.25
2006-10-16,DEXCHUS,7.91
2006-10-16,DEXUSEU,1.25
2006-10-17,DEXUSEU,1.26
2006-10-17,DEXJPUS,118.63
2006-10-17,DEXCHUS,7.91
2006-10-18,DEXJPUS,119.09
2006-10-18,DEXUSEU,1.25
2006-10-18,DEXCHUS,7.91
2006-10-18,TWEXM,83.08
2006-10-19,DEXUSEU,1.26
2006-10-19,DEXCHUS,7.91
2006-10-19,DEXJPUS,118.35
2006-10-20,DEXUSEU,1.26
2006-10-20,DEXCHUS,7.9
2006-10-20,DEXJPUS,118.73
2006-10-23,DEXJPUS,119.32
2006-10-23,DEXUSEU,1.25
2006-10-23,DEXCHUS,7.9
2006-10-24,DEXUSEU,1.26
2006-10-24,DEXJPUS,119.25
2006-10-24,DEXCHUS,7.9
2006-10-25,DEXUSEU,1.26
2006-10-25,TWEXM,82.6
2006-10-25,DEXCHUS,7.9
2006-10-25,DEXJPUS,119.13
2006-10-26,DEXUSEU,1.27
2006-10-26,DEXCHUS,7.89
2006-10-26,DEXJPUS,118.62
2006-10-27,DEXJPUS,117.61
2006-10-27,DEXUSEU,1.27
2006-10-27,DEXCHUS,7.89
2006-10-30,DEXUSEU,1.27
2006-10-30,DEXJPUS,117.38
2006-10-30,DEXCHUS,7.87
2006-10-31,DEXUSEU,1.28
2006-10-31,DEXCHUS,7.88
2006-10-31,DEXJPUS,116.82
2006-11-01,TWEXM,81.83
2006-11-01,DEXJPUS,117.01
2006-11-01,DEXCHUS,7.87
2006-11-01,DEXUSEU,1.28
2006-11-02,DEXCHUS,7.87
2006-11-02,DEXJPUS,117.12
2006-11-02,DEXUSEU,1.28
2006-11-03,DEXJPUS,118.06
2006-11-03,DEXCHUS,7.87
2006-11-03,DEXUSEU,1.27
2006-11-06,DEXCHUS,7.88
2006-11-06,DEXJPUS,118.4
2006-11-06,DEXUSEU,1.27
2006-11-07,DEXJPUS,117.44
2006-11-07,DEXCHUS,7.87
2006-11-07,DEXUSEU,1.28
2006-11-08,DEXCHUS,7.87
2006-11-08,TWEXM,81.9
2006-11-08,DEXUSEU,1.28
2006-11-08,DEXJPUS,117.74
2006-11-09,DEXUSEU,1.28
2006-11-09,DEXJPUS,117.92
2006-11-09,DEXCHUS,7.86
2006-11-10,DEXUSEU,1.29
2006-11-10,DEXJPUS,117.47
2006-11-10,DEXCHUS,7.86
2006-11-13,DEXUSEU,1.28
2006-11-13,DEXCHUS,7.86
2006-11-13,DEXJPUS,118.14
2006-11-14,DEXJPUS,117.72
2006-11-14,DEXUSEU,1.28
2006-11-14,DEXCHUS,7.86
2006-11-15,DEXUSEU,1.28
2006-11-15,DEXJPUS,118.06
2006-11-15,TWEXM,81.95
2006-11-15,DEXCHUS,7.87
2006-11-16,DEXUSEU,1.28
2006-11-16,DEXCHUS,7.87
2006-11-16,DEXJPUS,118.12
2006-11-17,DEXCHUS,7.87
2006-11-17,DEXUSEU,1.28
2006-11-17,DEXJPUS,117.73
2006-11-20,DEXJPUS,118.16
2006-11-20,DEXUSEU,1.28
2006-11-20,DEXCHUS,7.87
2006-11-21,DEXJPUS,118.0
2006-11-21,DEXCHUS,7.87
2006-11-21,DEXUSEU,1.28
2006-11-22,DEXJPUS,116.61
2006-11-22,DEXCHUS,7.87
2006-11-22,DEXUSEU,1.29
2006-11-22,TWEXM,82.02
2006-11-23,DEXCHUS,7.87
2006-11-23,DEXJPUS,116.61
2006-11-23,DEXUSEU,1.29
2006-11-24,DEXJPUS,115.93
2006-11-24,DEXCHUS,7.85
2006-11-24,DEXUSEU,1.31
2006-11-27,DEXUSEU,1.31
2006-11-27,DEXJPUS,116.12
2006-11-27,DEXCHUS,7.84
2006-11-28,DEXUSEU,1.32
2006-11-28,DEXJPUS,116.14
2006-11-28,DEXCHUS,7.84
2006-11-29,DEXCHUS,7.83
2006-11-29,TWEXM,81.42
2006-11-29,DEXJPUS,116.29
2006-11-29,DEXUSEU,1.31
2006-11-30,DEXCHUS,7.83
2006-11-30,DEXJPUS,115.55
2006-11-30,DEXUSEU,1.33
2006-12-01,DEXUSEU,1.33
2006-12-01,DEXJPUS,115.33
2006-12-01,DEXCHUS,7.84
2006-12-04,DEXJPUS,115.37
2006-12-04,DEXUSEU,1.33
2006-12-04,DEXCHUS,7.83
2006-12-05,DEXJPUS,114.98
2006-12-05,DEXUSEU,1.33
2006-12-05,DEXCHUS,7.82
2006-12-06,DEXJPUS,115.07
2006-12-06,TWEXM,80.21
2006-12-06,DEXUSEU,1.33
2006-12-06,DEXCHUS,7.82
2006-12-07,DEXUSEU,1.33
2006-12-07,DEXCHUS,7.82
2006-12-07,DEXJPUS,115.13
2006-12-08,DEXCHUS,7.82
2006-12-08,DEXUSEU,1.32
2006-12-08,DEXJPUS,116.23
2006-12-11,DEXJPUS,117.02
2006-12-11,DEXCHUS,7.83
2006-12-11,DEXUSEU,1.32
2006-12-12,DEXJPUS,117.15
2006-12-12,DEXCHUS,7.83
2006-12-12,DEXUSEU,1.32
2006-12-13,TWEXM,80.76
2006-12-13,DEXCHUS,7.83
2006-12-13,DEXUSEU,1.32
2006-12-13,DEXJPUS,117.43
2006-12-14,DEXUSEU,1.32
2006-12-14,DEXJPUS,117.61
2006-12-14,DEXCHUS,7.82
2006-12-15,DEXCHUS,7.83
2006-12-15,DEXUSEU,1.31
2006-12-15,DEXJPUS,117.84
2006-12-18,DEXCHUS,7.82
2006-12-18,DEXUSEU,1.31
2006-12-18,DEXJPUS,118.14
2006-12-19,DEXJPUS,117.93
2006-12-19,DEXUSEU,1.32
2006-12-19,DEXCHUS,7.82
2006-12-20,DEXJPUS,118.39
2006-12-20,DEXCHUS,7.82
2006-12-20,TWEXM,81.28
2006-12-20,DEXUSEU,1.32
2006-12-21,DEXJPUS,118.26
2006-12-21,DEXCHUS,7.82
2006-12-21,DEXUSEU,1.32
2006-12-22,DEXJPUS,118.9
2006-12-22,DEXUSEU,1.31
2006-12-22,DEXCHUS,7.82
2006-12-25,DEXJPUS,118.9
2006-12-25,DEXUSEU,1.31
2006-12-25,DEXCHUS,7.82
2006-12-26,DEXCHUS,7.82
2006-12-26,DEXJPUS,118.93
2006-12-26,DEXUSEU,1.31
2006-12-27,DEXUSEU,1.31
2006-12-27,TWEXM,81.45
2006-12-27,DEXCHUS,7.82
2006-12-27,DEXJPUS,118.76
2006-12-28,DEXJPUS,118.95
2006-12-28,DEXUSEU,1.32
2006-12-28,DEXCHUS,7.81
2006-12-29,DEXJPUS,119.02
2006-12-29,DEXUSEU,1.32
2006-12-29,DEXCHUS,7.8
2007-01-01,DEXCHUS,7.8
2007-01-01,DEXJPUS,119.02
2007-01-01,DEXUSEU,1.32
2007-01-02,DEXJPUS,118.83
2007-01-02,DEXCHUS,7.81
2007-01-02,DEXUSEU,1.33
2007-01-03,DEXCHUS,7.81
2007-01-03,TWEXM,81.48
2007-01-03,DEXJPUS,119.58
2007-01-03,DEXUSEU,1.32
2007-01-04,DEXJPUS,119.28
2007-01-04,DEXCHUS,7.81
2007-01-04,DEXUSEU,1.31
2007-01-05,DEXCHUS,7.8
2007-01-05,DEXJPUS,118.77
2007-01-05,DEXUSEU,1.3
2007-01-08,DEXJPUS,118.49
2007-01-08,DEXUSEU,1.3
2007-01-08,DEXCHUS,7.81
2007-01-09,DEXJPUS,119.45
2007-01-09,DEXUSEU,1.3
2007-01-09,DEXCHUS,7.81
2007-01-10,DEXUSEU,1.29
2007-01-10,DEXJPUS,119.52
2007-01-10,TWEXM,82.35
2007-01-10,DEXCHUS,7.81
2007-01-11,DEXCHUS,7.79
2007-01-11,DEXUSEU,1.29
2007-01-11,DEXJPUS,120.49
2007-01-12,DEXCHUS,7.8
2007-01-12,DEXUSEU,1.29
2007-01-12,DEXJPUS,120.36
2007-01-15,DEXJPUS,120.36
2007-01-15,DEXCHUS,7.8
2007-01-15,DEXUSEU,1.29
2007-01-16,DEXUSEU,1.29
2007-01-16,DEXJPUS,120.64
2007-01-16,DEXCHUS,7.79
2007-01-17,TWEXM,82.6
2007-01-17,DEXUSEU,1.29
2007-01-17,DEXJPUS,120.54
2007-01-17,DEXCHUS,7.78
2007-01-18,DEXUSEU,1.29
2007-01-18,DEXCHUS,7.77
2007-01-18,DEXJPUS,121.32
2007-01-19,DEXCHUS,7.78
2007-01-19,DEXJPUS,121.22
2007-01-19,DEXUSEU,1.3
2007-01-22,DEXCHUS,7.78
2007-01-22,DEXJPUS,121.56
2007-01-22,DEXUSEU,1.3
